Tweet,Sentiment
Colombia suma otros 171 casos de coronavirus y las muertes suben a 179 https://t.co/NZBPHoZ3x1,0.0
"The one question I have yet to hear any so called journo ask through this COVID-19 debacle.... 

Is RBG keeping her social distance?",0.0
At first I just missed my boyfriend but now I miss everything. I miss having a life. #UKlockdown #QuarantineLife #COVID19,-0.4215
"RT @MichaelSkolnik: SHE HAS A NAME: Skylar Herbert, the daughter of Detroit first responders, is the first child with COVID-19 to die in Mi...",-0.5994
"RT @SaludPublicaEs: EN DIRECTO
Rueda de prensa de los responsables tecnicos y sanitarios tras el Comite de Gestion Tecnica del #COVID19....",0.0
bNdisheN: The Restrictions | A Lockdown Poem | COVID-19 Lockdown https://t.co/ohmN8s787C via @YouTube,0.0
Coronavirus times and the lockdown are quite a bit to live with Master Counsellors @ThinQ18 overseas Get in touch f... https://t.co/MHb4zeOScP,0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @RTultimahora: ULTIMA HORA:
Iran suma 83.505 casos de #coronavirus, mientras que los muertos ascienden a 5.209
https://t.co/8VSIwEEmL6 h...",0.0
RT @NursingNotesUK: It is with great sadness we announce that healthcare assistant Jenelyn Carter has sadly died from COVID-19. She was des...,-0.6369
RT @Covid19Docs: How much pay cut is the administration taking?  Residents can work 80 hrs a week. That's $13.95 per hour.  You can't affor...,-0.3612
"RT @KTHopkins: Thank you for all those sharing stories of empty wards, empty #COVID wards and nursing staff being set menial tasks to fill...",0.4019
RT @GillesKLEIN:  L'Allemagne va prendre en charge le cout des soins de patients europeens atteints du #Covid_19 qu'elle a accueillis dan...,0.0
Coronavirus no voy a perdonarte el robo del primer Lunes de agua,-0.296
"RT @MNH_Mutuelle: [?]Le #Covid19 a bouleverse la vie des soignants
[?]La cote d'amour des infirmieres est exceptionnelle

Retrouvez les chiff...",0.0
RT @NigeriaNewsdesk: WHO: No approved vaccine yet in Nigeria for coronavirus https://t.co/ESqboA0Rbv,-0.3252
@ArvindKejriwal please help the corona positive people. They are suffering in Delhi and we can just listening you o... https://t.co/QxEvi1faSZ,0.6705
"'Dangerous': Governors decry Trump support of coronavirus protesters
https://t.co/IxevV10dcS",-0.3182
RT @gemmaod1: #Covid19 is being used to usher in mandatory vax. This will be illegal in #Ireland thanks to our Constitution but some sheepl...,-0.0516
"La DEA
Lacava
Tom Hanks
Paulina Rubio
Emilio Lovera
Punto Fijo
#ToqueDeQueda
BBC News Mundo - Coronavirus
Viviana
C... https://t.co/NamIaarXFE",0.0
"Coronavirus: parroco celebra funerale, carabinieri in chiesa

Multa da 280 euro, 'non pago, modalita inaccettabili'... https://t.co/8BbruIQLf5",0.0
"Santander continua con 33 casos de personas contagiadas con COVID-19.

-Bucaramanga 14 casos. 
-Floridablanca 9 cas... https://t.co/9uAMQ4wdOu",0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @Aakar__Patel: Modi put out a blog saying Covid does not discriminate between religions etc. 
External pressure is an effective lever ag...",0.2263
Il coronavirus si porta via l'agente Marco Minesi. Luttom in casa Reale Mutua (e nel gruppo agenti) e Uea https://t.co/GwbMgjpd1Q,0.0
"RT @PulsoEST: #COVID19PR | Aumentan a 1,252 los casos positivos de coronavirus en la isla ante la suma de 39 nuevos  contagiados. De los nu...",0.0
RT @NikkiHaley: China is taking advantage of the Covid situation by making sure that leaders of the pro democracy protests in Hong Kong are...,0.34
"RT @BangaloreMirror: #Watch | Chamarajpet MLA Zameer Ahmed had a scuffle with the journalists over the #Padarayanapura incident 

#coronavi...",0.0
"RT @matthewbennett: 9. El Coronavirus oficial en Espana hoy:

Totales: 201.517, +3.047

Altas: 80.587, +3.230
Tasa de altas: 39,99%

Muerto...",0.0
"RT @JudeAdigwe2602: COVID-19: Make Some Time for Simple Things 

It is almost possible to breathe and touch fear and tension this period an...",-0.6705
RT @VincentRK: We are only 4% of the world population. But we have over 30% of COVID cases in the world. And 25% of COVID related deaths. R...,0.0
"RT @zhl_cskn: Malta'dan Kars'a Getirilen Turk Vatandaslari Olurum Turkiyem Sarkisiyla Karsilandi ..

Su Corona Bitsin Ulkeme Geleyimde
Ben...",0.0
RT @AdityaRajKaul: 53 journalists in #Mumbai have tested positive for #CoronaVirus. I request Editors Guild of India Chief @ShekharGupta &amp;...,0.5574
RT @richardhorton1: Just for the record: the UK government is deliberately rewriting history in its ongoing COVID-19 disinformation campaig...,0.0
RT @amandacarpenter: I tried to write something about Jared and Ivanka's odd roles in COVID crisis management and then when you look at eve...,-0.7506
"@atrupar @RobRvr001 @weijia ""Everyone has been amazed"" ... at how your delays and calling #Covid_19 a ""hoax"" has ki... https://t.co/L2XJB2SlEF",0.2732
"RT @Edomex: Durante la contingencia por #Covid_19mx, !cuida a tus mascotas! Ellos tambien te necesitan y no son portadores o transmisores....",-0.4184
"El coronavirus golpea particularmente duro a los latinos en EE. UU. 
https://t.co/vtBTScmToX",0.0
"RT @RealSaavedra: Are you stupid or just a liar?

The U.S. only had 100 coronavirus cases before March 1

The U.S. has now tested well over...",-0.6808
"#MaskForce
Supporting the Government's efforts to tackle COVID-19, BCCI has created a bigger team- Team Mask Force... https://t.co/fiEckRjdK8",0.5994
RT @Miguelpereirasv: Llevamos semanas ejecutando una serie de medidas sanitarias en el municipio para evitar la propagacion del COVID-19 y...,0.0
"@_dammie Yeah. Someone confirmed. Said it's a Covid checkpoint tho. So, I guess it's not that bad.",0.6187
"Coronavirus, Fontana a De Luca: ""Non chiuderemo mai a 14mila campani"" https://t.co/abwoBlQB8U https://t.co/Mj9sW2UEFF",0.0
El tiempo del coronavirus nos deja confinamientos pero tambien reencuentros. Si algo esta cambiando esta pandemia i... https://t.co/WNrB2BrNN8,0.0
RT @ayseozylmz: Ciya Lokantalari'nin sahibi Musa Dagdeviren. Covid19 sebebiyle Kadikoy'deki 3 dukkanini kapatti. Calisanlarini tam ucretli...,0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
RT @dmartinezpr: La teoria que relaciona 5G y coronavirus es una absoluta basura https://t.co/iQjKWBlNjC via @nobbot,0.0
Covid e 5G: i dubbi che non possiamo ignorare https://t.co/vEyqOC2sAc 93,0.0
"+  +  +  B R E A K I N G  +  +  +

Jeder in Deutschland kann jetzt auf Coronavirus getestet werden. Kein Krankenhau... https://t.co/pvFWan0UVo",0.0
"Coronavirus, chi sapeva e perchA(c) - SPECIALE SARO' FRANCO https://t.co/RI1xsPF2oa 51",0.0
"RT @SunTzilla: Dr Strange

Mf viewed 14 million futures and didn't think it would be a good idea to tell us about coronavirus. https://t.co...",0.2732
RT @dgscott2: Domestic abuse killings 'more than double' amid Covid-19 lockdown https://t.co/ief3oIraeF,-0.8658
"RT @jude5456: I've heard it all now..
This is unbelievable..#coronavirus #DowningStreetBriefing https://t.co/eQiHVIgsym",0.0
"RT @SEstrambotico: Dicen q el Covid lleva con nosotros desde enero,minimo.
Entonces,si ahora dicen q hay 5mil positivos nuevos x dia, lleva...",0.0
RT @ReachHigher: #Covid19 will impact how some families and students are able to pay for college. In an effort to help answer the questions...,0.3182
RT @HMRCgovuk: Coronavirus Job Retention Scheme: The online service is now open for you to make a claim. The service is designed to be simp...,0.0
"https://t.co/g7sRKLCgWb 

SCIENTIST WHO DISCOVERED HIV SAYS COVID-19 ""COULD ONLY HAVE BEEN CREATED IN A LAB""",0.4084
"RT @groth1945: My Opinions on the E U &amp; consideration Economists claim Covid-19 will end EU 

Watch on #Periscope https://t.co/Fyqrsuyg23",0.0
@cnni It should be shaped like a coronavirus,0.3612
"RT @RepDanCrenshaw: New episode

""The lost month of February"" is the left's new narrative about the response to COVID-19. They want you to...",-0.25
"RT @KaivanShroff: Total U.S. Coronavirus deaths: 

41,379 

Total South Korean Coronavirus deaths: 

236 

Don't say this is nobody's fault...",-0.4019
"RT @torrents_d: A Tel Aviv la gent ha sortit per manifestar-se en contra de Benjamin Netanyahu. Ha mantingut la distancia pel COVID.
Aqui m...",0.5859
"RT @rbascu1: Les dijeron ""volver a trabajar"" y fue mas impactante que el COVID19",0.0
RT @SpeakerPelosi: The coronavirus is not a hoax. It will not magically disappear. Our effort to fight it -- and to reopen our economy -- mus...,-0.031
"[?][?] [CORONAVIRUS] La proposta del Govern pel desconfinament preveu cinc etapes, testos massius i un 'passaport d'im... https://t.co/CIhH1g3WZF",0.0
"RT @JohnJHarwood: if Trump intends to blame governors for the public health and economic catastrophe of coronavirus on his watch, it's not...",-0.7783
RT @ambankss_: I beat #COVID19 while pregnant ,0.0
"RT @mitchellvii: If the USA has 764,265 known cases of COVID-19, based upon new studies, there may be as many as 65 million infected. That...",-0.4939
"@smigger_steve My Mrs was starting her 13 hours shifts this week on a Covid overflow ward at Kettering General, its... https://t.co/yvmNLUKqy1",0.0
"RT @pmviamao: #CORONAVIRUS| Ate agora foram notificados 97 suspeitos de coronavirus, sendo 77 com resultado nao detectavel para SARS - Cov...",0.0
"RT @DefesaGovBr: #OperacaoCOVID19 | As Forcas Armadas sempre estiveram ao lado do Brasil, durante toda a historia. Neste momento, contra o...",0.0
"RT @DolarToday: !Hay pruebas! Conozca lo que escondia China del COVID-19  https://t.co/eUS2lgWeet
.         ..   .",0.0
RT @RubenSanchezTW: Pilar Gutierrez Vallejo es la psicologa franquista que esta tras una de las plataformas de victimas del Covid-19. En el...,0.0
RT @MadridFamilias: La Guia de ayudas durante la crisis del coronavirus y como solicitarlas es un recurso gratuito de @civio con ayudas que...,-0.6249
RT @arnthor63: Iceland Provides a Picture of the Early Spread of COVID-19 in a Population With a Cohesive Public Health Response https://t....,0.0
"RT @N_Carvalheira: - China lucra com o coronavirus, diz assessor da Casa Branca
. https://t.co/0vt2a0Lw9M
. https://t.co/Tnv5I19dK3",0.0
"#India this people would starve if government hadnt supply them with free food, poor people.  #COVID19  #COVID19... https://t.co/JR0hmBg4GG",-0.4019
"RT @StatistaCharts: A quick look at today's #COVID19 update for the #UK, with London still facing the largest number cases by far. #testing...",0.0772
RT @SethAbramson: MAJOR BREAKING NEWS: Top Israeli Media Outlet Confirms U.S. Reporting: Trump Administration Was Aware of Coronavirus Outb...,0.4065
RT @WHOWPRO: How can I grocery shop safely in the time of #COVID19? https://t.co/HCidjpcS1N,0.4939
"RT @Mareq16: 
Gates Foundation Calls for Global Solidarity to Vaccinate 7 Billion People from Coronavirus

""When you are dealing with a...",0.296
"RT @dcwoodruff: They say they've been treating COVID patients for weeks. Today most of the people driving by have been ""very aggressive,"" t...",-0.2247
"RT @AcadSciences: [?][?]#FakeNews #COVID19 
Non, le coronavirus n'est pas issu d'une tentative de mise au point d'un vaccin anti-VIH ! 
L'analy...",0.0
"RT @Info_E167: Asi se toma el examen del coronavirus, por si les dan ganas de ir al mall, o salir a estirar las patas  o mandar a sus nino...",0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
RT @Nick25019338: Shameful example of deliberately spreading mis-leading information to scare the public &amp; politicise #COVID19 . U.Ks death...,-0.8834
"RT @SoilAssociation: Tomorrow evening we're hosting a meeting for growers coping during #Covid19

Whether you're trying to keep up with new...",0.0
"""As a nation, it's our responsibility to protect this population and those who care for them from the coronavirus."" https://t.co/yM6hH6ckxQ",0.7003
RT @CNN: The Bill &amp; Melinda Gates Foundation is putting billions of dollars behind eight different vaccines to try to fight Covid-19. A cli...,-0.3818
RT @CNN: The Bill &amp; Melinda Gates Foundation is putting billions of dollars behind eight different vaccines to try to fight Covid-19. A cli...,-0.3818
Video - Coronavirus: na California cresce o negocio de entrega de marijuana ao domicilio https://t.co/Lf7GzVrqU7,0.0
"RT @PolScorr: #Putin a Sputnik News
<<situazione #Covid19 sotto controllo>>

A Mosca i servizi sociali abbandonano una donna di 48 anni, mala...",0.0
Operation Cover-Up: China's role in the coronavirus crisis https://t.co/ym30ssgqI5 via @MailOnline,-0.743
RT @Zwelinzima1: See how a rude and probably racist lady is jumping on the anti China racism bandwagon! Disgusting! #coronavirus https://t....,-0.9544
@Aditya_Nair7 @CovidO19 @shailajateacher @Cipla_Global @wockardt Please give give a damn to those companies and don... https://t.co/8ldGNCTUg7,-0.1027
RT @SoyUnaGafapasta: Es precioso como los famosos dedican su tiempo libre a instruirnos en tiempos de coronavirus. Hoy Paulina Rubio nos ha...,0.0
"RT @SPENCERtheOT: Being a second person (or ""person who holds the bag"") for a COVID-19 test was an interesting learning experience but the...",0.2144
"RT @CHR_HumanRights: #COVID19 Disability Rights Monitor

Today, a coalition of six leading #disabilityrights organisations are launching a...",0.0
"RT @MinofHealthUG: As you practice COVID-19 preventive measures like: washing hands with soap and water,social distancing and not touching...",0.3612
"Great leaders are coming together to pull Tamil Nadu out of the COVID Crisis! In these trying times, I-PAC is provi... https://t.co/a6LVQExJJW",0.0
"Coronavirus live updates: Lockdown protests spread around world, U.S. restrictions spur rallies in state capitals

https://t.co/zJvYkSi8MF",-0.2263
"RT @henriksen: So, in Norway the gov made a Covid tracker app. Wouldn't open the source code, saying open source was a security risk, espec...",0.0772
"RT @zafirahss: if you could end Covid-19 by sacrificing a PL fandom, which fandom would you choose and why Liverpool fans?",0.0
"RT @BlogdoNoblat: O coronavirus ja foi o maior inimigo do Brasil. Neste momento, Bolsonaro e o maior inimigo.",0.0
RT @udogumpel: Serpeggia un dubbio in #Germania: @_FriedrichMerz lo esprime: e se l #Italia usasse il #CoviD19 solo come pretesto per farsi...,0.4588
